id,created_at,text
768112357536964608,2016-08-23 15:47:11,RT @RlamsalNP: फेसबुक र टुईटर नचलाई त खाएकै पच्दैन ।
768112143665274880,2016-08-23 15:46:20,"RT @RlamsalNP: Fanta, Sprite, Coke बाँढिएला,
बियर मरिगए पनि बाँढिन्न ।"
768112045560508416,2016-08-23 15:45:57,"@neupaneaadesh Congratulations brother.
Keep Inspiring us 😊👍"
768111787988258816,2016-08-23 15:44:55,RT @TEDTalks: This is what happens inside your brain when you listen to someone else:  https://t.co/jirpZPUm6x @HassonLab
768111727548313600,2016-08-23 15:44:41,RT @NepalPoliceHQ: प्रहरी जवान (जनपद) पदको अन्तिम नतिजा सम्बन्धी सूचना । (२०७३-०५-०७)... https://t.co/p6zmFR1WPh
767340750111592449,2016-08-21 12:41:05,"RT @Annapurna_Post: स्टीकर छ, कार्यान्वयन हुँदैन https://t.co/Pv6Wn84sET https://t.co/vDJRWH4T8f"
767339996021858304,2016-08-21 12:38:06,@aatishnn
767339285657718785,2016-08-21 12:35:16,@RlamsalNP
767338520692133889,2016-08-21 12:32:14,"https://t.co/obVxVMAhzn
@TheSaggi @pathaksagar @belwase 
Happening Now
KUOS @ FOSS KA KURA"
767337214825025537,2016-08-21 12:27:03,"https://t.co/obVxVMAhzn
Happening now :)
FOSS KA KURA
@neupaneaadesh 
@HilsonShrestha @techgaun @prabinraz @fossnp"
767293514820362240,2016-08-21 09:33:24,https://t.co/jBwhMwHtW4
766252082412130304,2016-08-18 12:35:07,https://t.co/qGN67yDGaO
766125820431572992,2016-08-18 04:13:24,RT @smadixit: आजकल यौटा नराम्रो प्रवृति देश भित्रिएको छ । पश्चिमी सोचको आडमा हाम्रो सांस्कृतिक मुल्यमान्यतामाथि प्रश्नचिन्ह उठाउन थालिएको छ…
766125407154253824,2016-08-18 04:11:45,"RT @MahabirPun: बेनी, बाग्लुंग रकुस्मा बजारमा भाद्र ४ मा भेटघाट:

भाद्र ४ गते बिहान बेनी बजार म्याग्दीमा राष्ट्रिय आविष्कार... https://t.co…"
765588241588244481,2016-08-16 16:37:15,@sharmasadi yeti thaha chha ki biochemistry ko bio vanne word is made of organic compounds my poor child :D :D :D
765587018780971008,2016-08-16 16:32:23,"@sharmasadi Oh no, Organix Chemistry 
Dear Lord save my poor little child before Organic Chemistry haunts her :D"
765585041799778304,2016-08-16 16:24:32,"@sharmasadi exam vako manxe kina Twitter ma cp huh kanxi, 
book paltau not mobile :D"
765584814053306368,2016-08-16 16:23:38,"@RlamsalNP sahi ho, #Experience matters much than rotten knowledge"
765584483516985344,2016-08-16 16:22:19,May be the best #news for #Computer #geeks who are #Pokemon Fans https://t.co/nmNOgnWjjL
765583099241476096,2016-08-16 16:16:49,"@RlamsalNP lamo :D pelyo kto ley :D 
tara point ko kura ho yo :D"
765582073201426432,2016-08-16 16:12:44,"@RlamsalNP Haha I was trying to be inspired with that answer u gave.
And 140 characters of motivation would be best to have :D"
765581677338865664,2016-08-16 16:11:10,"LOL 
#sarcasm101 https://t.co/EiSn5OBqH5"
765581518295093248,2016-08-16 16:10:32,#MagicIsLinux #LinuxEverywhere #Linux #FOSS https://t.co/UfE1Tmncuo
765581186634698752,2016-08-16 16:09:13,@RlamsalNP And what did you answer?
765579838782525440,2016-08-16 16:03:52,"All Hail #Eliot 
#MrRobot 
Killer series ever watched 
Awesome #Hack #cybersecurity https://t.co/IAejNG1q17"
765569938157400064,2016-08-16 15:24:31,Verisk Health Names Dr. Emad Rizk CEO and Board Director | Business Wire https://t.co/95KqT1EX6d
765554902097498114,2016-08-16 14:24:46,"@pgaijin66 Cognitive biases and
dunning kruger effect pada
""We see this world the way we wanna see it"" 
dont fear be strong :)"
765554274545709056,2016-08-16 14:22:17,@RlamsalNP  good luck bro
765236783202263040,2016-08-15 17:20:41,"National Information Technology Center, Are you aware about @MahabirPun's campaign of National Innovation centre? https://t.co/EZvnDMJmU6"
765236170234077184,2016-08-15 17:18:15,"@NITC_Nepal 
https://t.co/YjdlyQcgLw
Check the objectives no 1 and 2 they should be on same line."
765204513804333057,2016-08-15 15:12:27,@RlamsalNP results? ??
765204453884440576,2016-08-15 15:12:13,@sndpwrites k vako thyo ra?
765204058848186368,2016-08-15 15:10:39,"RT @NepalPoliceHQ: एकै दिनमा ३ वटा अबैध VOIP Call Center मा छापा,  संचालकहरु समेत पक्राउ 

अन्तराष्ट्रिय गिरोहसँग साँठगाँठ गरी... https://t…"
764498720826138624,2016-08-13 16:27:53,@TheGhartiMagar 😊
764498514155929601,2016-08-13 16:27:04,"What is this  bro?
@neupaneaadesh https://t.co/WdXY6l1uyv"
764464073203253248,2016-08-13 14:10:12,"@TheGhartiMagar #MrRobot S02 E03-06 Downloaded :)
Bheja chha tara.
:/"
764463539318722560,2016-08-13 14:08:05,"@TheGhartiMagar  You should be here someday
Its good :)"
764347767980453888,2016-08-13 06:28:03,"SWIMMING101
A weekend well began
@ #SummerViewPalace  #Janagal"
764137503318085635,2016-08-12 16:32:32,My answer to Who are the biggest players in artificial intelligence today? https://t.co/TbR1O5hgb8
764113852640276480,2016-08-12 14:58:33,@RlamsalNP @ramesgunner @sthrohit @aatishnn Gunner is working on it :)
764113612931686400,2016-08-12 14:57:36,RT @BBCTech: Star Trek Discovery to feature female lead https://t.co/DheqcTUrhb
764113562818125825,2016-08-12 14:57:24,"RT @USEmbassyNepal: We seek volunteers to facilitate a Smithsonian business course. For more information, see the full description here: ht…"
764113312413917184,2016-08-12 14:56:24,"#Saptaha( #Religious #book Reeading #weekend ) nearby is playing 
(KUN MANDIR MAA JANCHAU YATRI)
Oh I had missed this song for soo soo long"
764107941750317056,2016-08-12 14:35:04,"@ramesgunner @RlamsalNP 
We #Ubuntu L10N Volunteers have used #TelegramBot .
If U guys need ideas, talk to @sarojdhakal dai. He'll help you."
763761766476058625,2016-08-11 15:39:29,"The moment when you want to continue some office work stuffs at home and be a victim of ""Trial Version Expired"" in #VS2015Community"
763394618406731781,2016-08-10 15:20:34,"https://t.co/mudr0VJz3b
#ashamed of being so called 'Bindaas 'citizens of this country :("
763394229603213312,2016-08-10 15:19:02,"RT @kaagmag: ""Remembering Pilot Ranjan Limbu""

His love for his profession and his heli was all over his Facebook.... https://t.co/feR1VgoG…"
763394219956252673,2016-08-10 15:18:59,RT @kaagmag: Something from the story that we all must know!... https://t.co/HBDlim43dh
763017786117398532,2016-08-09 14:23:11,"@RlamsalNP nice thinking :)
Hang hune nai dherai chalais aba malai nachala vanera ta honi
It's already intelligent bro ;)"
762818587572613121,2016-08-09 01:11:38,RT @MahabirPun: आजको राष्ट्रिय आविष्कार केन्द्रको प्रेस सम्मेलन लाई Youtube बाट Live प्रसारण गर्ने प्रयास गर्ने छौं. कुन लिंकमा... https://…
762713457204441090,2016-08-08 18:13:53,"RT @MahabirPun: राष्ट्रिय आविष्कार केन्द्र ले आयोजना गर्ने प्रेस सम्मेलनमा निमन्त्रणा:

भोलि मिति २०७३ साल श्रावन २४ गते... https://t.co/oY…"
762166194036060160,2016-08-07 05:59:15,Making a safer internet with CloudFlare: 402 SSL requests served in the last 24 hours! #cloudflare
762166098816970752,2016-08-07 05:58:52,"CloudFlare has helped me save 2.03 MB in the last 24 hours. #cloudflare
https://t.co/hP5PRBc9mY @Cloudflare"
762162988245659648,2016-08-07 05:46:31,@RlamsalNP tei vanya MUSTARD SOLDIER :D
762156100988735488,2016-08-07 05:19:09,"@Ncell @RlamsalNP  WOW nice part to be satisfied is that you got their response from twitter :)
Couldn't expect such service from any others"
762155524297064449,2016-08-07 05:16:51,"तँ @ramesgunner हिरो बन्या हो ?
तँ @RlamsalNP हिरो बन्या हो ? https://t.co/AM2gFwI9Jg"
762148277202526209,2016-08-07 04:48:03,TechJhola: Will advances in Artificial Intelligence lead to t... https://t.co/GMyKVRsSgU
762140990996185088,2016-08-07 04:19:06,Will advances in Artificial Intelligence lead to technological unemployment? https://t.co/JnOq0cVHkc
761774438291431424,2016-08-06 04:02:33,"RT @sabeenakarki: कहिलेकाही आफ्ना मान्छेहरुबाट टाढा हुन आवश्यक छ!
यदि उनीहरुले वास्ता गर्छन भने खोजी गरिहाल्छन,यदि गर्दैनन् भने थाहा हुन्छ…"
761774088670949376,2016-08-06 04:01:10,RT @Olympics: Help spread our message of peace through sport by sharing a dove.  https://t.co/q6an088zmk
761774024242237444,2016-08-06 04:00:55,RT @wdunlap: Knowing gets in the way of learning... #FridayFeeling #love #quote #quotes #Quotestoliveby #quoteoftheday https://t.co/eNxzxoG…
761773778988703745,2016-08-06 03:59:56,"RT @twitter: Celebrate the biggest moments of #Rio2016 with new #Olympics emojis — from start to finish, and #bronze to #gold.
https://t.co…"
761771871826161664,2016-08-06 03:52:21,"RT @RlamsalNP: Access Messenger, Gmail, Skype, Outlook, Telegram From One Place
https://t.co/YLAynmfZxz @ramboxapp https://t.co/DqumNJqhaV"
761771543043055616,2016-08-06 03:51:03,"RT @RlamsalNP: Apple Hostel रे ए बा ! दायाँ बायाँ यसो डुल्यो भने Microsoft Hostel, Google Hostel नदेखिएला भन्न सकिँदैन । https://t.co/kGmvm…"
761771474747174916,2016-08-06 03:50:47,"RT @diputwitte: You are wrong honey!!..Coding is not about practice. It's about passion towards coding, and fun while coding.Practise is ju…"
761253163848519680,2016-08-04 17:31:12,RT @rudrarajpandey: Mahabir Pun expresses his frustration and decides going to people with his National Invention Center vision. https://t.…
761242101174501376,2016-08-04 16:47:14,@diputwitte @TheBatari @deepak_dipakk @subedi_monika
761241523014938624,2016-08-04 16:44:56,#Respect https://t.co/ojmK3E8oDB
761240094669799424,2016-08-04 16:39:16,"@shubham4564 
I'm looking for the opportunities here
https://t.co/0ZHyYRxAYj
You too explore the website and share the updates"
761238610246897666,2016-08-04 16:33:22,"@MakeSchool  Do your organization help schools in quality education 
Or the agenda of this organization is supporting else?"
761236867782029312,2016-08-04 16:26:27,@neupaneaadesh dai Thank you so much for the opportunity. Enjoyed every bit of contribution in schools &amp; travelling many parts of Nepal
761235825019322368,2016-08-04 16:22:18,"@sndpwrites 
Any educational content helpful for students &amp; community can be developed. And we need organize HACKATHON instead of training"
761234921398480898,2016-08-04 16:18:42,@Annapurna_Post @Hatttwhite @birat_bade @
761233725946331140,2016-08-04 16:13:57,"@neupaneaadesh 
Is that via E-Library project?"
761233260508647425,2016-08-04 16:12:06,@USAmbNepal @kantipurdaily @shubham4564 @aatishnn @ramesgunner @chandangoopta @birat_bade @nikeshbalami @fossnp https://t.co/rpyxkvVP7y
761232626887700480,2016-08-04 16:09:35,"Watch ig and say if u wanna be a part of this movement?
@mgautam198 @sndpwrites @kathmandupost @RlamsalNP @bbcnepali https://t.co/aq8wkVxoML"
761232109843288064,2016-08-04 16:07:32,"Watch the video and say
How will you contribute?
@lkafle @aakarpost @chapagain @neupaneaadesh @pathaksagar @sadharan_manu @SumanGhimire7"
761231323822301184,2016-08-04 16:04:25,"The Living Legend of Nepal, who is so much dedicated in rural development through IT
https://t.co/Bfx0ZSbmFi
NEPALESE LISTEN TO HIS PROPOSAL"
761230759063461888,2016-08-04 16:02:10,"@MaharjanSajan haha
Indeed it was an interesting tweet. Enjoyed digging deep to its meaning...
Since, When did u become a Literature guy? ;)"
761229718855163905,2016-08-04 15:58:02,"@MaharjanSajan i quote the same
👍"
761229206361559040,2016-08-04 15:56:00,"https://t.co/LIcQFc01uI
#MagnusEffect"
761221166862172161,2016-08-04 15:24:03,RT @phalano: ५ बर्षअघिको कार्टुन; 'प्रचण्ड प्रतापी भूपति' https://t.co/fEamaIIkUf
761216746275516419,2016-08-04 15:06:29,Arko fb maa fake account banayera love garda ramro hola hanuman jii 👺 https://t.co/FjCjPnRqiK
761216316552327170,2016-08-04 15:04:47,"RT @kathmandupost: Iran hangs 20 over 'armed attacks'

https://t.co/kkSUPG3lS6 https://t.co/6jD66LC3hy"
761215896282992640,2016-08-04 15:03:07,RT @phalano: राणा कालिन मन्दिर संरक्षणका लागि गुठी भए पनि संरक्षण तथा संबद्र्धन भने हुन सकेको थिएन https://t.co/C40NHGEvKA via @12khari
761215825831337984,2016-08-04 15:02:50,@NepalPoliceHQ https://t.co/Ow8yoCFCZx
761215537657458688,2016-08-04 15:01:41,@MaharjanSajan so how did he became professor without understanding the meanings 😛
761215394455523329,2016-08-04 15:01:07,@sndpwrites end sem project presentation sakyo vane pachi 😃
761215077982756865,2016-08-04 14:59:51,"@republicofmath
Sorry to say but I'm still confused about if 8n-1 is prime? It's not so why relate with wrong to prove if 2n+11 is prime?"
761209521708552192,2016-08-04 14:37:47,"@RlamsalNP @pgaijin66 , can we take adv of our student email id? 
Pls find out https://t.co/gAN6aZrrnb"
761209092132052992,2016-08-04 14:36:04,"@republicofmath 8*2-1=15, it's not prime.
2*5+11=21, it's not prime as well.
So what am i missing in understanding  this question?"
761181729788796929,2016-08-04 12:47:21,"RT @NepalPoliceHQ: अवैध रुपमा राखेको यार्सागुम्बा सहित पक्राउ

काठमाडौं, २० साउन
    
अवैध रुपमा राखेको यार्सागुम्बासहित काठमाडौं... https:…"
760820795010539520,2016-08-03 12:53:07,@TheBatari @TheSaggi @RlamsalNP ghata lagyo ta sathi haru lai 😂 https://t.co/vD3KgC8TPm
760686702293815296,2016-08-03 04:00:17,RT @nepathya_band: Show on ... https://t.co/l2XP3diNtd
760496005934559233,2016-08-02 15:22:31,"RT @SuryaRAcharya: कन्सेप्ट मात्र हैन, टेस्ट रन नै गरेचन। साना गाडिलाई टाङ्मुनिबाट छिराउने बस।
प्रविधि बिकासमा चीनियाले उल्कै गरे ! https:/…"
760495717571923968,2016-08-02 15:21:23,"@bbcnepali @kathmandupost @Annapurna_Post @setopati @kantipurdaily 
@bijaykumarko"
760492987365285888,2016-08-02 15:10:32,"@bbcnepali @kathmandupost @Annapurna_Post @setopati 
Plz make a documentary about her success
Lets promote sports https://t.co/49588EePHP"
760487541791350784,2016-08-02 14:48:53,"#thoplo .
.
.
.
.
. https://t.co/M13nCwBSW2"
760487307522678784,2016-08-02 14:47:57,"Pura suchana sampressan garnu hola @NepalPoliceHQ 
Link include garna chutaunu vaye jasto chha https://t.co/BudyJ0HeOC"
760482606051766272,2016-08-02 14:29:17,"@sndpwrites 
Real is better
Frooti is bitter 😃😃"
760443198137171968,2016-08-02 11:52:41,"2 Lakhs Packet Of Nepali Product Frooti Destroyed by Government after government found Its owner guilty 
https://t.co/26CXISI8bl"
759776714499104768,2016-07-31 15:44:19,"#Respect to his #Bravery
#guts https://t.co/g6bUdzbLIK"
759775330068377601,2016-07-31 15:38:49,"RT @ujwalthapa: नेतृत्व भनेकै ""पूर्वतयारी गर्नु"" हो ।

""भुकम्प, हरेक बर्ष अाउने बर्खा/ बाढी, बाँध, प्रकोप"" व्यवस्थापन को लागि जनताले चुनेका…"
759775114732773377,2016-07-31 15:37:57,RT @mysoul_peace: गौरिका रियो ओलम्पिककै कान्छी खेलाडी https://t.co/pdEIKiQQmm
759775034738999301,2016-07-31 15:37:38,"@RlamsalNP @lkafle 
Oh Yeah A belong to computer science 😃😃😃"
759605136918388736,2016-07-31 04:22:32,"RT @kstaubin: #MH370 Someone knows something, this email was sent to me in confidence w/permission to share. @cryfortruth https://t.co/pbdo…"
759604773163151360,2016-07-31 04:21:05,RT @kstaubin: #MH370 What this secret FBI report tells me is that the US GOVERNMENT IS LYING!!!!! It's a complete fabrication of the truth…
759601146403008512,2016-07-31 04:06:40,@sndpwrites lol
759600359127986176,2016-07-31 04:03:32,@sndpwrites what hit 100? :)
759598397548441600,2016-07-31 03:55:45,"#GOT will offically show total 8 seasons.
#HBO"
759437181505056768,2016-07-30 17:15:08,@subedi_monika la dhanyabad mona daling
759437123409752065,2016-07-30 17:14:54,@sndpwrites @mgautam198  haha tesko lagi ta video maa 10000 views pugnu parcha bro 😂
759432215197429760,2016-07-30 16:55:24,"Sharing Tech from friend's Youtube channel @rlamsal
TechJhola: How to Clone Ethernet Card MAC Address in Windows ... https://t.co/VzhRQxEN1r"
759398434528829440,2016-07-30 14:41:10,"@diputwitte @RlamsalNP @YouTube 
Dipu boss yaha jali le nepal khai sakyo 😆"
759371595664265216,2016-07-30 12:54:31,"Verisk Analytics Verisk Health
Team R&amp;D wins the #AnnualVITFutsal tournament. https://t.co/x1inW17xtq"
759370494139363328,2016-07-30 12:50:08,"Team R&amp;D (VIT NEPAL) wins the ANNUAL FUTSAL TOURNAMENT
Check out @sigdelsanjog's Tweet: https://t.co/x1inW17xtq
#VeriskHealth"
759369604594479105,2016-07-30 12:46:36,"Yeah #Victory is ours
#Team R&amp;D #VITNepal #AnnualFutsal @Verisk @veriskhealth @ISO_Verisk https://t.co/8onsiScqLp"
759368436321357824,2016-07-30 12:41:58,@RlamsalNP solution : bau lai ni online sansar maa vitryaunu paryo ni ta
759367520276979712,2016-07-30 12:38:19,"@RlamsalNP for you ""even if u make gags of me and my profile I would never mind
Instead I'm happy that I am remembered by my guys""cheers bro"
759367047650213888,2016-07-30 12:36:27,"How to #save #private #instagram #photos
@mgautam198  @sndpwrites https://t.co/Jlk7hEnum7"
759366054388768770,2016-07-30 12:32:30,"@RlamsalNP yeah we both are gonna be famous
And thanks for the surprise
I was happy to see my own profile 😆"
759365735680356352,2016-07-30 12:31:14,RT @RlamsalNP: @sigdelsanjog the guy from techjhola .. cheers! .. https://t.co/samin8cm8J
759365646169755649,2016-07-30 12:30:53,RT @gunaraj: Supporters of #DrGKC marching in #Kathmandu street. #iamwithdrkc https://t.co/t7eFkVd0oG
758353572689907712,2016-07-27 17:29:15,"@neupaneaadesh dai,  slide on #AGI is ìntresting. 1 #curiosity ""The way you presented and the audiences' interaction?""
Were they #HighTech ?"
757426395223953408,2016-07-25 04:04:59,https://t.co/fvQojeArKt
755782702314364928,2016-07-20 15:13:32,BBC News - Robot Wars is preparing for a TV comeback from a warehouse in Glasgow. https://t.co/H7CODjIrlH
755781397290233857,2016-07-20 15:08:21,"What if someday comics are no more comics but a reality?
#AI #AGI https://t.co/lt3rTJtEiz"
755779948896333825,2016-07-20 15:02:36,"#awesome article by my dear friend Sitamsh about Computer Science.
Worth reading @Trillionbytedotcom https://t.co/GMnYDDhz9J"
755776381577859076,2016-07-20 14:48:25,"@TheBatari hami sab bujhechu :P
MAC ko sanga chahi chha vanera :D"
755775863229075456,2016-07-20 14:46:22,"#Intelligence
Collective Attribute of #Brain that contribute to acquisition &amp; #application of #knowledge in #diverse novel #situations"
755775425775677440,2016-07-20 14:44:37,RT @rambohara: माननीय सांसदहरु– जनताको आवाज र थितिको पक्षमा या माफियाको पक्षमा ? https://t.co/yacNCsYI1M
754199629000876032,2016-07-16 06:22:58,"RT @SavetheChildren: RT to #donate $1 and help us reach the most vulnerable children, like 6-year-old Arwa* from Iraq. https://t.co/JzuaX4G…"
751490070406832128,2016-07-08 18:56:09,"Today was about attending meetings #Retrospective #TechnicalPlanning #Futsal Planning #Mahendai Farewell party V 4
#VIT #INTERN #Nepal"
751489356251041792,2016-07-08 18:53:19,"@binitasapkota12 ta sanga ko lamo samay pahci ko kura nikai nai romanchak vayo.
Missed you"
751115749343633408,2016-07-07 18:08:44,"Day 32:I assume, to be at end phase as a #beginner of #MVC
https://t.co/ibfEO0o8YQ #hectic to #learn, #efficient to #run
#VIT #Intern #Nepal"
751109610015059968,2016-07-07 17:44:20,"@neupaneaadesh
 this @quora answer by @gregory_d_baker https://t.co/7xJHIqAD0J
Rights 3 ra 4 seems immature, needs more thought on it
hawa"
751104930681794560,2016-07-07 17:25:44,RT @AI_TopNews: Artificial Intelligence Could Help Catch Alzheimer's Early https://t.co/KMHHPmnCjG via @LiveScience https://t.co/TCAa7LI4hi
751104651873751040,2016-07-07 17:24:38,RT @Annapurna_Post: चरो ठोक्किएको जहाज मर्मत गर्न साता लाग्ने https://t.co/xeYyeNo7KQ https://t.co/4o8cZcG3cR
751103070516285440,2016-07-07 17:18:21,HAHA kura bilkul sahi chha :) https://t.co/rWsydQ1zgx
751094971806081024,2016-07-07 16:46:10,@mgautam198 balla mero ghaito maa gham lagyo :)
751092691266445312,2016-07-07 16:37:06,@mgautam198 still I admit to be a dumb but is he trying to relate the SPACE TIME and Relativity theory with that question?
751090308100730880,2016-07-07 16:27:38,@neupaneaadesh  eh testo ho vane ta definitely I'll learn it after my end sem...
751089515515686912,2016-07-07 16:24:29,"@neupaneaadesh ho yo ho ni ta kuro
Ettikai #think101 vandine buda 😂😂"
751089037675343872,2016-07-07 16:22:35,"@sthrohit @mgautam198 @aatishnn  bola bola paat haru...
#Alumoda"
751088791482277889,2016-07-07 16:21:37,@neupaneaadesh baki yo Jesus ji ko guff bholi chiya khadai garnu parchha hai ta😆
751088568429187072,2016-07-07 16:20:43,"@neupaneaadesh in that context will their machine be that robust and precise to distinguish the scenario?
That's all I meant..."
751088120615972864,2016-07-07 16:18:57,"@neupaneaadesh haha dai maybe U understood me wrong 😊.
Simply "" everybody claims to achieve some intelligence in the machine they built ..."
751085413599588353,2016-07-07 16:08:11,"@tech_faq @mgautam198  kick me but I didn't get the Irony behind ""Does Boston stop at this train?"" 
Guide me please"
751084731337289728,2016-07-07 16:05:29,@mgautam198 @aatishnn @sthrohit  MoHP ma busy guys haru lai disturb nagarum na manish sir :) #kuro
751084160270209025,2016-07-07 16:03:12,@neupaneaadesh  🙋 https://t.co/0yLB6yuIT9
751083471980810241,2016-07-07 16:00:28,"@mgautam198 All I can do for now is ""Play with thoughts""
Hope Someday It turns out to be innovation.
How's Ur Quest  about Data going?"
750916935588548608,2016-07-07 04:58:43,"""A man is sinking &amp; raising hands for help""
Would an #intelligent #machine save him or just assume he is enjoying swimming?
#AI #AGI #ML"
750725556895772672,2016-07-06 16:18:15,"Day31 
Stuck with connecting #AdoDotNet in my #MVC #WebApp
Learning few but useful stuffs...
#VIT #internship #nepal"
750406109349842944,2016-07-05 19:08:52,@GadtaulaBinu @bipulchettri  wow thats so much special words
750395704141443072,2016-07-05 18:27:32,"So much of weird &amp; deep thoughts for today :)
time to relax with this soothing music 
KANSAS: DUST IN THE WIND
https://t.co/DU0TFJxAbP"
750393995876982784,2016-07-05 18:20:44,"@neupaneaadesh development is rapid, hope our Curiosity'll be answerd in next few decades &amp; we'll together cherish our small guff
#CheersBro"
750391803220635649,2016-07-05 18:12:02,"@neupaneaadesh I'm excited that today's Humankind'll see revolution in future, just don't want it to be ruled by A Machine's imagination :)"
750390532946292736,2016-07-05 18:06:59,"@neupaneaadesh Trying to replicate emotion in a machine,may be ego, hatred &amp; destructiveness learnt by a machine could lead to evolution :D"
750385117126733824,2016-07-05 17:45:28,"@neupaneaadesh What about world outnumbered by #machines? 
Then Future'll be: Millions of lives will be lost by machines?
isn't that #weird?"
750384601986572288,2016-07-05 17:43:25,@neupaneaadesh I'll do bungy jumping soon but not sure if I'll ever take that flight :D
750382061215576064,2016-07-05 17:33:19,"@neupaneaadesh I'm going nuts
Statically, Google car'll commit accident after driving a certain distance, same applies to your robot, Still?"
750380798079938560,2016-07-05 17:28:18,"@neupaneaadesh Will U take a flight in a plane whose PILOT's an Intelligent Robot U programmed?
A Future outnumberd by machines #AGI #weird"
750361864513593344,2016-07-05 16:13:04,"I'm not the only one
Everyone is obsessed by #Junkeri
@bipulchettri :) https://t.co/qfoE3bXyxM"
750361535957000192,2016-07-05 16:11:45,RT @stha_sachin: @bipulchettri everyweek there is just not addition of song. its collection of masterpiece of music #junkeri♥️♥️♥️ https://…
750361146809397249,2016-07-05 16:10:13,"RT @kathmandupost: #Nepathya performs in #Atlanta, wraps #US tour

https://t.co/HxYuOONiCi https://t.co/Mh6A0CqUIt"
750360248871886848,2016-07-05 16:06:39,"T1495: #Juno at #google #doodle today
Celebrated changing walpaper at my workstation
#Jupiter #NASA #NASAJuno 
Always #insane about #space"
750359316348039168,2016-07-05 16:02:56,"Day 30
One qhole month of #Internship spent by learning #MVC #aspnet #agile #scrum #kanban #Selenium #automation etc.
#VIT is fun
#Nepal"
749993785073872897,2016-07-04 15:50:27,RT @mr_turdoide: One Day Basic #LINUX #training organized by @FOSSnp in collaboration with @libresoftnp #opensource #foss https://t.co/5bRY…
749993533709312002,2016-07-04 15:49:27,"Men in Suit look really successful 
Until you find out ther r working for guys  in tshirts and jeans
#power  #life #knowledge #imagination"
749963104469987328,2016-07-04 13:48:32,"@bipulchettri dai, #Junkeri is #soothing  and even pleasing than #asar
can't stop endorsing ur #creation
Wanna hear u in #Nepal  again"
749631352354410496,2016-07-03 15:50:16,"RT @kathmandupost: Civil Aviation Authority of Nepal completes installation of radar in Bhatte Danda

https://t.co/rhQY4MlD4i https://t.co/…"
749630248254255104,2016-07-03 15:45:53,"RT @kathmandupost: Kathmandu Metropolitan City comes up with ‘one ward, one park’ plan

https://t.co/hUKBIwrqVx https://t.co/LNc3nExfhA"
749509238607589376,2016-07-03 07:45:02,"@bomanirani  and the new born baby is it your grandson or grand daughter? 
:D
Congratulations"
749507801848815616,2016-07-03 07:39:19,"https://t.co/8hfVwcq4oa
signup and download the songs for free"
749507645262868483,2016-07-03 07:38:42,"So much #addicted to #BipulChhetri @bipulchettri , his songs &amp; this wallpaper insists me for another #adventure https://t.co/QsvigSOSuE"
749464983038111744,2016-07-03 04:49:10,Who do you think is or was the unluckiest person on earth? by Pegah Esem https://t.co/gKp1LkJfAO
749296810577965057,2016-07-02 17:40:55,"Question on @Quora: Corruption may never be eliminated, but software piracy can be eliminated one day with the evol… https://t.co/7Ux74kdRQX"
749290429858783232,2016-07-02 17:15:34,"https://t.co/TYunjSfU4s via @Quora 
@aakarpost @chapagain @rabindra_lamsal @the9geek @nrjn_pant  euta answer dinu na ta hai :)"
748898679340150787,2016-07-01 15:18:53,RT @Tsuraj111: मेरो मित्रको भनाई - कसम !!! जब सम्म swimming आउदैन तब सम्म swimming pool भित्र छिर्दिन ... महान छन् मेरा साथी भाई ... height…
748898610587111424,2016-07-01 15:18:37,"RT @Tsuraj111: नेपाललाई singapore बनाउछु भन्ने धेरै नेता भनाउदा देखे तर म lee kuan yew जस्तै छु भन्ने तागत र हैसियत कसैमा देखिन्,देश गफले…"
748898326225924097,2016-07-01 15:17:29,"RT @Tsuraj111: यस्तो सडक प्रयोग गरे वापत हामी सडक कर तिरछौ ,जय हामी नेपाली, विरोध नै गर्नु छ भने यस्तोको लागि गरौं । चेतना भया https://t.co…"
748898133392781312,2016-07-01 15:16:43,"Barsa din ko raunak maa khet ma jananasak e le barsai vari janta ko ghar dailo ko samasya kasari bujhla
#pathetic https://t.co/ORJHg6tYQM"
748897778709852160,2016-07-01 15:15:18,RT @diputwitte: yestai raicha hera solti chalan chalti ma #Asar15 https://t.co/wflFH19CZQ
748897576884199425,2016-07-01 15:14:30,"@diputwitte @twitter @Support @TwitterMedia @twitterapi 
Haha twitter le kehi answer dela ki vanera po retweet gareko ta boro :)"
748897390808014848,2016-07-01 15:13:46,"Day 26
#WeekendBegins
#DalleMOMO #TeamLunch
Didnt  leearn much today but yes read ch01 #MGTS431 
#Exam begins 😃
#internship #VIT #Nepal"
748896426831130624,2016-07-01 15:09:56,"RT @TechJhola: Is 140 #Characters #enough for U to #express #share what U want to in a single #tweet?
@twitter @Support @TwitterMedia @twit…"
748896295163572224,2016-07-01 15:09:25,"RT @NepalPoliceHQ: बाढीले बगाएका २ को उद्धार, १ बेपत्ता, १ को मृत्यु
-----------------------------------------------------... https://t.co/…"
748692977015328768,2016-07-01 01:41:30,"He is a meniac bro 
Take a chill pill 😎 https://t.co/XT0p0UQtwj"
748560417711095808,2016-06-30 16:54:45,"@the9geek @rabindra_lamsal You knownothing John Snow 
Those people should be challenged battle by combat but their intelligence poisons me 😂"
